pool_address,y_revenue,x_cost,z_wash_trade,old_profit,true_profit
0x373d72abd412bd0b5b6111574d87f629e141819d,0.0,0.18223305,0.0,-0.18223305,-0.18223305
0x90aac6ccb8544d76fafea5a0976dc37a84007659,0.0,0.03734934,0.0,-0.03734934,-0.03734934
0xa0be9913480f70dacfac3da88012483d14a83ef5,0.0,0.035870005,0.0,-0.035870005,-0.035870005
0x18dc3469af45ecd747a34e5001f73970f7fc66b2,2.342612795211455,2.026197335,0.35202430999999995,0.31641546021145484,-0.035608849788545116
0x3c301047ebb50083b29d32768ddb5b86f90eb74c,1.7987330350000001,1.83400141,0.0,-0.035268374999999796,-0.035268374999999796
0xf5c2a347834c9f2b943ce625fdb5a8b007e3d455,1.6003801319695439,1.630789795,0.0,-0.030409663030456224,-0.030409663030456224
0x170c25b9d76dfdaebb378f3e334d6335b56b3349,1.9983721249999795,2.02853902,0.0,-0.030166895000020677,-0.030166895000020677
0x170c25b9d76dfdaebb378f3e334d6335b56b3349,1.9983721249999795,2.02853902,0.0,-0.030166895000020677,-0.030166895000020677
0xf4597016ec89fb5eea0ae4abed9de7ecf1834005,25.002217023035893,25.0307246,0.0,-0.028507576964106107,-0.028507576964106107
0x704349ef38d4e0da520d28e96d2cbe27a7222858,8.999278182789446,9.02488702,0.0,-0.025608837210553403,-0.025608837210553403
0x6d85a1a9668f4ef4d69f63981a08ac9ff2f938aa,2.999703499119144,3.025151185,0.0,-0.025447685880855886,-0.025447685880855886
0x49822172fc7696675cfbc95b354f9051e86a5cff,14.999278662649834,15.024561335,0.0,-0.02528267235016557,-0.02528267235016557
0x3caf0f8156def719217293038a6f04a05a67340e,1.0005397766322286,1.025687995,0.0,-0.02514821836777137,-0.02514821836777137
0x14ace034bdfcad2942b9bc229b5d8ad34a4e1e3e,4.49870385499999,4.523133495000001,0.0,-0.0244296400000108,-0.0244296400000108
0xe8acbc691504b23382f0c29242aaeecc4661d189,1.2988853949999928,1.3231251,0.0,-0.02423970500000716,-0.02423970500000716
0x54f568418c2f964c03fbab04307ad0a782d48067,4.732101181638568,4.756244146638579,0.0,-0.024142965000010896,-0.024142965000010896
0x87d18547d1c5ffcf53d7c2c3b16d29653031b1da,2.3006449318615236,2.321750675,0.002570995281968011,-0.021105743138476463,-0.023676738420444474
0x010e4cef850494a7b05e0bb0fda88476eaa1530f,1.498881225,1.5222923030000002,0.0,-0.023411078000000085,-0.023411078000000085
0x874cf1493570d5769c5e66a230132ccd98d5d5f8,25.007848447297295,25.030724875,0.0,-0.02287642770270537,-0.02287642770270537
0xf17a59e2d53021dfb5ba85365da6484c7b6474db,1.698806225,1.721675835,0.0,-0.022869610000000096,-0.022869610000000096
0x99ac1e58ab6a57a1c66bf41782ea4fe60418105e,2.0085125187606763,2.03079806,0.0,-0.022285541239323692,-0.022285541239323692
0x3e366b11431939a10b1a8f4c5c9abd5ed648738b,10.003568049911541,10.025688935000002,0.0,-0.02212088508846044,-0.02212088508846044
