File Name,Avg True Profit,Avg Naive Profit,Median True Profit,Median Naive Profit,Total True Profit,Total Naive Profit,Min True Profit,Min Naive Profit,Max True Profit,Max Naive Profit,Num Positive True Profits,Num Positive Naive Profits
cluster_6504.csv,0.18505674650748655,0.2081537994930163,0.0381445468946424,0.0468454831368205,24.05737704597325,27.05999393409212,-0.0745952535897146,-0.0696256454708454,1.985152469225568,1.985152469225568,86,87
cluster_2010.csv,-0.028110055,-0.028110055,-0.028110055,-0.028110055,-0.028110055,-0.028110055,-0.028110055,-0.028110055,-0.028110055,-0.028110055,0,0
cluster_4002.csv,0.003064540666735391,0.003064540666735391,-0.0060943340178978,-0.0060943340178978,0.1011298420022679,0.1011298420022679,-0.0220889201454301,-0.0220889201454301,0.091156351108494,0.091156351108494,12,12
cluster_7509.csv,0.011607151697893801,0.03505022309595885,-0.0123432288145256,-0.0100370302304542,0.7080362535715219,2.1380636088534897,-0.18223305,-0.18223305,0.6051596280772333,0.6051596280772333,17,20
cluster_8001.csv,0.0038519043619727003,0.0038519043619727003,0.0020893310722714,0.0020893310722714,0.011555713085918101,0.011555713085918101,-0.0222139953250891,-0.0222139953250891,0.0316803773387358,0.0316803773387358,2,2
cluster_6004.csv,0.0843940957342997,0.0843940957342997,0.03740263488069105,0.03740263488069105,8.60819776489857,8.60819776489857,-0.2377877094474336,-0.2377877094474336,1.2027545668031312,1.2027545668031312,73,73
cluster_9509.csv,-0.02895641,-0.02895641,-0.02895641,-0.02895641,-0.02895641,-0.02895641,-0.02895641,-0.02895641,-0.02895641,-0.02895641,0,0
cluster_9508.csv,0.07717848203923039,0.07728838715450335,-0.0120857290912912,-0.0120854465963521,4.3991734762361325,4.405438067806691,-0.0410158262980781,-0.0410158262980781,2.9556983218731325,2.9556983218731325,20,20
cluster_6003.csv,-0.013968409800000001,-0.013968409800000001,-0.012901698,-0.012901698,-0.069842049,-0.069842049,-0.023150595,-0.023150595,-0.010297857,-0.010297857,0,0
cluster_2502.csv,0.05019103683969307,0.06390470128413753,-0.0124929036505796,-0.0124929036505796,0.45171933155723765,0.5751423115572377,-0.0374446409707333,-0.0368474009707333,0.424362569200811,0.449312944200811,3,3
cluster_11001.csv,-0.00365592525,-0.00365592525,-0.0037024140000000002,-0.0037024140000000002,-0.014623701,-0.014623701,-0.006337626,-0.006337626,-0.000881247,-0.000881247,0,0
