pool_address,y,x,z,true_profit,naive_profit
0xdfe5081563c256d852cbdffa58ef0b82f590a752,2.015991040887881,2.0753819547265837,0.0,-0.05939091383870254,-0.05939091383870254
0xd4a2951edf239cfee41135d37b04fa4a3d675a58,2.0137755828027037,2.063437240775125,0.0,-0.04966165797242139,-0.04966165797242139
0x02486393d8e31b869bc70788be7d33d98873dc90,3.049148235731297,3.080243213361845,0.0,-0.031094977630548026,-0.031094977630548026
0x8c20ea0a1d995ae4c22907f5b4bf5876f42d76f2,2.058132291039642,2.083563232974265,0.0,-0.025430941934623252,-0.025430941934623252
0xb5fd7a9308d3a66204719b3b6b447a159bb6f283,2.060013110784016,2.0636659249416627,0.0,-0.0036528141576468443,-0.0036528141576468443
0xe9e17b0b01ea8f7daa0bf7198fddf0351078583b,2.0962245963690718,2.071460564131707,0.0,0.024764032237364564,0.024764032237364564
0xc23456fc35e24cbfb8bdbb56d33690123bef11a7,2.117683929716898,2.084645987901211,0.0,0.03303794181568698,0.03303794181568698
0x9450d553400df1ab502c32b2176bfcc5b946095f,2.0875106636915794,2.048687684641758,0.0,0.03882297904982135,0.03882297904982135
0x1d5f391e5753fa001edcec37093c3a5bb5b7a17e,2.1682806444451774,2.0683348385225226,0.0,0.09994580592265478,0.09994580592265478
0x557729a3e3fbaf020bb9f1952826d5720a5c9d60,2.190102691618959,2.062758169854534,0.0,0.1273445217644249,0.1273445217644249
0x547fc0bf05344c13463241ef03847ad19abe9f63,2.2357148408333596,2.0661637471980923,0.0,0.16955109363526732,0.16955109363526732
