pool_address,y,x,z,true_profit,naive_profit
0x6e54384e627b54ebb0e5774e769b8e97d954c594,1.0410954666220156,1.2500815766886477,0.0,-0.20898611006663215,-0.20898611006663215
0x8fca3ca53d28094d5505101f0af0bdd97b0aa95e,1.5076559964353924,1.6040997063907076,0.0,-0.09644370995531526,-0.09644370995531526
0x062bd9ac7e832b62b820e23701b0848810dd95dc,0.9933447546458615,1.0848807054420568,0.0,-0.09153595079619536,-0.09153595079619536
0x4896b7dc154983ff0f17f0580deb16c150e4bb59,1.5201772640604991,1.5785638743582113,0.0,-0.058386610297712194,-0.058386610297712194
0xfb0163f9e8f01c820cd31b6dba1b84c04526405e,2.020050787406246,2.06753282466915,0.0,-0.0474820372629039,-0.0474820372629039
0x5d919fb3426682114a365da6118462e4cbaa5a0b,2.0626251640623154,2.077691008796992,0.0,-0.015065844734676759,-0.015065844734676759
0xbd3963c42c4a98cffb2f967ca5df2095f6b8fa9d,1.0087165682134522,1.0232169238477786,0.0,-0.01450035563432639,-0.01450035563432639
0x7f77cd28d3399733378fa5654d6b19ea4a00d46c,1.5737806414060405,1.518642237217928,0.0,0.055138404188112444,0.055138404188112444
0xee48d26f9c3bcc90d3ce2e70b57b155569b21e92,1.0776772495278188,1.0207631020328414,0.0,0.056914147494977474,0.056914147494977474
0xcf169c1ed13c5fec04c34152378e5aac68bd400f,2.1454203625940953,2.019916511547004,0.0,0.12550385104709116,0.12550385104709116
0x5002377bc68a0514b4a11e60b9c5d55afdc971e9,1.3020960318010775,1.1432046520040675,0.0,0.15889137979700996,0.15889137979700996
0x8c7ec61810e9ccd01e56efa7bb71b039691c3aec,2.2641136491185505,2.0650018093792624,0.0,0.19911183973928814,0.19911183973928814
0x0974289283c7da99ee4b737adea4712cef0d9325,2.3038853330916185,2.087503337236713,0.0,0.21638199585490536,0.21638199585490536
0x661a7752b1606e0ee0db0d24b20b8a7c66b9e0b0,1.7520619826448076,1.5238924927302218,0.0,0.22816948991458585,0.22816948991458585
0x99bcdbddce39c806092ea39cd6ff9ec09d9d93bc,1.2653795930022065,1.021470704099851,0.0,0.24390888890235551,0.24390888890235551
0x9ac080bf31b17aa8559a3f0ce24e7ac4756faa63,3.4086227413406736,2.0765175377446283,0.0,1.3321052035960452,1.3321052035960452
