pool_address,y,x,z,true_profit,naive_profit
0x26ea9bad2e3074108a81676934316ec51f68a4dd,1.7557291927009546,1.326892415,0.7151453200000002,-0.2863085422990457,0.4288367777009545
0xd627d85851431b84faf82fe88d12e3796e140e4b,1.2246355666011612,1.045245945,0.2261890386,-0.04679941699883877,0.17938962160116123
0x03a242ee42329134e76f8762b29c251c26a5f521,2.1658622202695446,2.0252789449999997,0.18675122999999996,-0.046167954730455124,0.14058327526954484
0x851ed8b4f26269540fd15ab2c2b09c0acfedeb71,0.7621734732214633,0.7867056480000001,0.0210107588504277,-0.04554293362896446,-0.024532174778536753
0x21049902a1d13ac0791322177a40b5eaf7d92734,1.3889806594023362,1.2360892099999998,0.19617317239999998,-0.04328172299766364,0.15289144940233634
0xf5a8e0a7b946f5389d8baa185c7590899744ed95,1.9884213719906962,1.526893573,0.504508328,-0.042980529009303714,0.4615277989906963
0x0f0ff24cc18d3ddc56f85cc7e1cbe970b6531bde,1.3293494441100302,1.32665821,0.041882718799999996,-0.03919148468996975,0.0026912341100302495
0xb4aaf9d2389f086834819831a4c8ede1bb8d30f6,2.049498800347959,1.228761548,0.8539451730000003,-0.03320792065204148,0.8207372523479588
0x221cb45229814e710696be461a60d036707fe4ad,1.0178405452771662,1.0252785249999998,0.025005825000000002,-0.03244380472283367,-0.007437979722833665
0xba088d7fc1112200e7e6888a73e471e99061527b,1.418762187679119,1.3261433550000001,0.1225791,-0.02996026732088114,0.09261883267911886
0xdb019ec1e7f84d83473a9fc0f6228b9579a0896e,1.2787894678727343,1.226142815,0.08205802499999999,-0.029411372127265703,0.05264665287273429
0xd04f5edbfbef385c017106189620f050fd1082d8,0.41593223620415637,0.433326885,0.01097532,-0.028369968795843626,-0.017394648795843626
0x57687071f24315c3caaddf968dc68d337b53194d,1.1321958830569183,1.0252037649999999,0.134201035,-0.027208916943081557,0.10699211805691844
0x88cddc0cbeac7db84ba01fdd4edf26c689c222f7,1.0122772615607623,1.0252035849999999,0.009996205,-0.02292252843923761,-0.012926323439237608
0xb0b1fb141890405b95abc1417b509379eb2011d0,0.0,0.00786653,0.0,-0.00786653,-0.00786653
0xbf89f69018ef4ce3ae0854ccc3e87ec2319f4aca,0.0,0.004719738,0.0,-0.004719738,-0.004719738
0x4ece93faa6706b87f34b021ba0558f2634e6fdc8,0.0,0.004719738,0.0,-0.004719738,-0.004719738
0xf36790405639004b2836c33268251a105d1aaacd,1.5776973412615007,1.5252787650000001,0.0412881904,0.011130385861500593,0.05241857626150059
0x05a38cf4886a7b28114e61142f83e09823cb5c2b,1.0894604487915274,1.025278945,0.023796920000000003,0.04038458379152743,0.06418150379152743
