pool_address,y,x,z,true_profit,naive_profit
0xa61f164cd6bff15e3d85aecdcc5996c9101eacb3,2.2582507541271664,1.8145673296827836,1.1034924125920025,-0.6598089881476197,0.4436834244443828
0x573eaa3a5db2589f35ea2dc4166e1f217af8f487,2.2086551140057087,1.656239248926363,0.8195175756388164,-0.2671017105594708,0.5524158650793456
0x42915884ba3ffe50649336bb5379af996fc41102,7.578351678172366,5.132587944472677,2.6715271827535028,-0.2257634490538138,2.445763733699689
0xea8bba9516af527a0ad4d48ae7b1f555ecd23c5a,1.5097804179386851,1.115043921226612,0.5953542809507006,-0.2006177842386274,0.3947364967120732
0x077f56a854085d68126a32a3729b3122ead9b523,3.029051274218805,2.1095898054707143,1.0956186924905635,-0.1761572237424729,0.9194614687480906
0xeed8b3a02276d37ba7e6365b2464f4db6373a9f9,2.491637829792163,1.072598204996697,2.0960643872639233,-0.6770247624684571,1.4190396247954662
0x013eba5bfdf062d732aafdf0fb284b55c32d7898,3.7388786199009263,2.1049852696382794,1.4194310728268713,0.214462277435776,1.6338933502626474
0x03cee312db449a8259e0395dd0a28ce5fcb6a9ea,1.007854790805159,1.1009044519269997,0.0,-0.0930496611218405,-0.0930496611218405
0xd087d30975ea82129da600289daf6ae0efc88cc7,0.9975090078720672,1.0767281320853603,0.0,-0.079219124213293,-0.079219124213293
0xa0c7c69e1cb69bbe204178c7bb3027e421201446,1.501176201346603,1.5674780410726925,0.0,-0.0663018397260892,-0.0663018397260892
0x4e7848bd44eb21e43284926d58140b95f289650e,1.9987791725681148,2.0378704304152517,0.0,-0.0390912578471369,-0.0390912578471369
0xd8fe12637397865176fae97c7730898c36cc6d2c,1.0177436043230554,1.0261038159618037,0.021078854,-0.0294390656387482,-0.0083602116387482
0xd720cf3e831668f818f508951ac0d581b660afdd,1.3226919041810272,1.350892527743711,0.0,-0.0282006235626837,-0.0282006235626837
0x8a47e9b113e47577150418776b5412d751f0157e,1.0187575814846077,1.0434872050758308,0.0,-0.0247296235912231,-0.0247296235912231
0x9bd4004e768378a0e5b8f6342e2ca9e1319c9b35,1.021747001735893,1.0426861025611376,0.0,-0.0209391008252446,-0.0209391008252446
