File Name,Avg True Profit,Avg Naive Profit,Median True Profit,Median Naive Profit,Total True Profit,Total Naive Profit,Min True Profit,Min Naive Profit,Max True Profit,Max Naive Profit,Num Positive True Profits,Num Positive Naive Profits
cluster_4036.csv,-0.30588983114840096,0.9512121977367162,-0.2257634490538138,0.5524158650793456,-1.5294491557420047,4.756060988683581,-0.6598089881476197,0.3947364967120732,-0.1761572237424729,2.445763733699689,0,5
cluster_735.csv,-0.23128124251634055,1.5264664875290568,-0.23128124251634055,1.5264664875290568,-0.4625624850326811,3.0529329750581136,-0.6770247624684571,1.4190396247954662,0.214462277435776,1.6338933502626474,1,2
cluster_2057.csv,0.022048911791239974,0.02395308083540499,0.0276206894608277,0.0276206894608277,0.5071249711985194,0.5509208592143148,-0.0930496611218405,-0.0930496611218405,0.2046676810451817,0.2046676810451817,15,15
cluster_5710.csv,-0.7090540303562698,-0.6390353356055976,-0.7623384525110515,-0.7461627899719212,-4.963378212493889,-4.473247349239183,-1.0539410636251405,-0.8315480875165666,0.1274145114993423,0.1274145114993423,1,1
cluster_641.csv,0.0760874022516386,0.07915940530422251,0.0109669783982582,0.0109669783982582,5.630467766621257,5.857795992512465,-0.3605739127757366,-0.1906079291331228,0.8581030333340458,0.8581030333340458,40,40
cluster_5062.csv,0.06450737008391748,0.11123971157823642,0.08497062244923015,0.13783519360729166,0.5160589606713398,0.8899176926258914,-0.1358498278177503,-0.0244906955329455,0.2077326445281615,0.2077326445281615,5,6
cluster_3605.csv,0.16038230017219512,0.21128411558243745,0.0833009145511507,0.1609751763934144,19.72702292118,25.987946216639806,-0.1558182954948139,-0.1558182954948139,0.953106808372921,0.953106808372921,89,103
cluster_8745.csv,-1.6926420914029294,8.29308348015676,-1.6926420914029294,8.29308348015676,-3.385284182805859,16.58616696031352,-3.2425393354528556,6.497722456503039,-0.1427448473530033,10.08844450381048,0,2
cluster_6556.csv,-0.07128934189631443,-0.07128934189631443,-0.0898018654054164,-0.0898018654054164,-0.35644670948157214,-0.35644670948157214,-0.094854911917956,-0.094854911917956,-0.0162323612832533,-0.0162323612832533,0,0
cluster_2042.csv,0.26776553174976786,0.26776553174976786,-0.0243692593903974,-0.0243692593903974,10.442855738240947,10.442855738240947,-0.1627023964369884,-0.1627023964369884,5.082118933973716,5.082118933973716,15,15
